,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
23841,20,66,1,56,49,31,12,89,3,29,31,12,13,5,11,74,26,25,0,0,0,0,0
23842,51,1,7,10,17,26,12,103,43,42,53,160,167,122,15,26,12,13,5,11,4,5,27
23843,20,6,1,7,49,8,16,48,21,3,15,41,8,16,13,5,11,77,31,28,0,0,0
23844,136,6,1,7,37,17,35,2,114,3,29,35,2,19,30,12,35,4,28,0,0,0,0
23845,2274,32,33,1,7,37,17,4,18,114,3,122,15,4,18,4,9,16,38,30,28,0,0
23846,1092,6,93,22,10,17,8,12,24,21,3,23,8,12,13,5,11,4,38,25,0,0,0
23847,20,6,57,22,49,4,44,24,21,3,60,39,4,44,13,5,11,76,31,28,0,0,0
23848,1383,6,1,7,34,14,19,12,96,95,3,68,5,12,13,5,11,80,19,25,0,0,0
23849,701,6,1,7,10,14,38,12,176,177,3,23,47,146,35,12,4,9,16,35,40,27,0
23850,1615,6,1,7,10,14,8,2,43,42,3,47,15,8,2,13,5,11,19,5,28,0,0
23851,281,32,33,1,22,37,17,61,2,24,21,3,99,61,2,30,16,19,12,61,8,25,0
23852,210,6,1,7,37,17,9,2,103,352,3,68,9,2,13,5,11,83,26,28,0,0,0
23853,207,6,1,7,10,17,26,12,120,127,59,55,15,5,12,5,30,16,40,5,28,0,0
23854,173,6,1,7,10,14,4,18,130,55,3,63,41,4,18,13,5,11,38,35,27,0,0
23855,5320,32,33,1,22,37,17,35,2,24,21,3,99,35,2,4,9,16,78,35,25,0,0
23856,371,4713,32,33,1,7,10,17,4,138,48,21,3,15,8,12,5,30,16,77,4,27,0
23857,20,32,33,1,22,10,17,9,12,24,21,3,23,9,12,13,5,11,30,4,27,0,0
23858,20,6,1,7,10,14,4,44,87,279,23,41,8,12,13,5,11,70,4,27,0,0,0
23859,20,6,1,7,10,14,4,112,59,55,3,109,4,112,13,5,11,76,40,25,0,0,0
23860,2221,32,33,1,7,10,14,36,2,46,45,3,23,36,2,13,5,11,78,38,27,0,0
23861,20,32,33,1,7,10,14,8,2,132,133,15,29,58,8,2,13,5,11,8,26,25,0
23862,6,1,22,10,14,9,16,24,85,84,3,29,39,15,26,12,30,16,19,12,82,36,25
23863,3106,50,51,1,7,34,14,4,18,48,21,126,53,29,23,4,18,13,5,11,5,9,54
23864,1703,1704,32,33,1,7,37,17,19,2,86,125,3,29,15,19,2,20,61,9,25,0,0
23865,487,6,57,7,34,14,5,2,43,42,3,15,5,2,13,5,11,71,36,28,0,0,0
23866,1303,50,51,1,22,10,17,4,18,24,21,3,23,4,18,20,77,36,25,0,0,0,0
23867,202,6,57,7,10,14,36,2,87,3,23,29,36,2,5,30,16,31,19,28,0,0,0
23868,173,6,1,7,34,14,9,2,43,42,3,47,190,15,9,2,13,5,11,4,19,25,0
23869,390,32,33,1,7,37,17,4,18,120,127,3,15,4,18,13,5,11,80,26,28,0,0
23870,20,6,1,7,10,14,31,16,176,177,3,63,146,4,44,4,9,16,30,31,28,0,0
23871,385,6,1,7,10,14,8,12,65,88,7,29,15,8,12,13,5,11,71,30,27,0,0
23872,8556,32,33,1,22,37,17,40,2,2937,21,3,29,39,40,2,19,30,12,77,36,27,0
23873,20,66,1,56,49,4,18,89,3,29,4,18,13,5,11,64,36,27,0,0,0,0,0
23874,1035,7,32,33,1,7,34,14,31,2,48,91,3,15,23,31,2,20,75,19,28,0,0
23875,20,6,1,22,10,14,9,2,24,21,3,29,39,9,2,13,5,11,70,35,27,0,0
23876,1518,6,1,7,34,14,4,18,96,53,3,41,15,8,2,4,9,16,80,40,27,0,0
23877,206,32,33,1,7,10,17,4,18,87,212,3,92,4,18,4,9,16,81,5,27,0,0
23878,2606,6,1,22,10,17,26,16,24,21,3,29,39,15,4,44,13,5,11,71,38,27,0
23879,1864,32,33,1,7,34,14,8,12,65,140,3,41,8,12,20,36,26,28,0,0,0,0
23880,179,6,1,7,10,14,26,2,46,45,3,108,26,2,4,9,16,71,31,25,0,0,0
23881,523,6,1,7,10,17,8,2,175,53,3,23,15,8,2,13,5,11,19,9,27,0,0
23882,997,32,33,67,7,10,14,8,12,48,21,3,23,15,35,12,19,30,12,75,35,27,0
23883,1212,6,1,22,10,17,26,16,24,21,3,29,39,9,12,5,30,16,72,35,25,0,0
23884,208,7601,6,1,7,10,14,4,18,132,133,15,90,4,18,13,5,11,70,19,28,0,0
23885,2139,32,33,1,7,37,17,8,2,48,21,3,29,15,4,18,20,61,38,28,0,0,0
23886,20,6,1,22,10,17,4,138,24,21,3,29,39,4,138,13,5,11,31,26,28,0,0
23887,401,32,33,1,22,10,17,9,16,24,21,3,23,8,12,5,30,16,73,19,28,0,0
23888,227,32,33,67,22,37,17,61,2,286,3,15,61,2,13,5,11,35,26,25,0,0,0
23889,9453,50,51,1,22,37,17,26,2,332,47,3,90,26,2,13,5,11,77,30,27,0,0
23890,20,6,1,22,10,14,4,44,24,21,3,60,39,8,12,13,5,11,72,5,27,0,0
23891,2678,6,1,7,37,17,4,18,59,55,3,23,4,18,13,5,11,26,4,28,0,0,0
23892,1442,6,1,22,10,14,38,12,24,21,3,29,39,15,35,12,13,5,11,72,38,27,0
23893,1250,6,1,22,10,17,8,12,24,21,3,111,8,12,13,5,11,83,36,27,0,0,0
23894,20,6,57,22,10,14,4,44,24,21,3,23,15,4,44,13,5,11,70,31,25,0,0
23895,303,32,33,1,7,34,14,26,12,152,105,3,68,31,12,9,19,16,73,35,25,0,0
23896,7170,6,1,22,10,14,9,16,24,21,3,92,39,4,44,9,19,16,82,8,27,0,0
23897,1213,50,51,1,7,34,14,5,2,123,123,3,23,5,2,4,9,16,40,36,28,0,0
23898,20,6,1,7,37,17,9,2,48,21,3,23,41,9,2,13,5,11,71,40,52,0,0
23899,733,32,33,1,7,10,17,8,2,46,45,3,23,15,8,2,13,5,11,78,8,28,0
23900,327,6,1,7,34,14,8,2,176,177,3,47,146,8,2,13,5,11,82,8,28,0,0
23901,20,66,57,56,49,4,18,129,90,23,4,18,13,5,11,19,5,25,0,0,0,0,0
23902,7436,6,1,7,10,14,19,2,87,68,19,2,13,5,11,19,40,25,0,0,0,0,0
23903,1514,2710,32,33,1,22,10,17,4,18,24,21,3,99,4,18,30,16,19,12,70,8,28
23904,6523,6,1,7,10,14,4,18,104,3,23,68,4,18,13,5,11,72,9,28,0,0,0
23905,20,6,1,22,34,14,4,18,24,85,84,3,47,15,4,18,13,5,11,78,40,28,0
23906,370,50,51,1,7,37,17,8,2,96,95,3,23,15,8,2,13,5,11,9,26,27,0
23907,269,6,1,22,10,14,8,16,107,3,186,102,8,12,5,30,16,82,26,28,0,0,0
23908,222,6,1,7,10,14,35,12,43,42,3,122,15,35,12,9,19,16,64,26,28,0,0
23909,554,6,1,7,10,14,36,12,43,42,3,29,15,40,12,5,30,16,9,38,27,0,0
23910,4623,6,1,7,10,14,31,12,87,212,48,21,41,15,31,12,13,5,11,70,5,27,0
23911,620,6,1,7,34,14,4,18,120,127,3,15,4,18,13,5,11,35,35,52,0,0,0
23912,1245,32,33,1,7,37,17,4,18,23,143,141,3,41,23,4,18,4,9,16,74,19,25
23913,20,66,1,56,49,26,16,89,29,23,26,16,13,5,11,75,35,27,0,0,0,0,0
23914,20,6,1,7,10,14,26,2,117,53,48,21,15,68,26,2,13,5,11,8,40,28,0
23915,20,6,1,7,10,17,4,18,121,116,63,15,4,18,13,5,11,79,31,28,0,0,0
23916,161,6,1,7,37,17,35,2,59,55,29,35,2,20,77,31,25,0,0,0,0,0,0
23917,20,6,1,7,10,17,9,2,46,45,3,23,9,2,13,5,11,79,26,25,0,0,0
23918,741,6,57,22,10,14,8,12,24,21,3,47,9,12,4,9,16,30,30,28,0,0,0
23919,20,6,1,7,10,14,8,2,86,97,3,23,15,8,2,13,5,11,81,35,28,0,0
23920,20,6,1,22,49,4,16,24,21,3,29,39,4,16,13,5,11,36,31,25,0,0,0
23921,241,6,1,7,10,17,4,44,46,45,43,42,15,23,4,44,4,9,16,72,30,52,0
23922,20,6,1,22,10,14,4,44,24,85,84,3,15,29,39,4,44,13,5,11,83,35,28
23923,2396,6,1,22,34,14,9,2,24,21,3,155,39,9,2,13,5,11,79,5,27,0,0
23924,20,6,1,22,10,14,19,12,24,21,3,29,39,19,12,13,5,11,31,30,25,0,0
23925,381,6,1,7,37,17,8,2,98,3,29,58,15,8,2,20,30,5,25,0,0,0,0
23926,296,6,1,7,10,17,8,12,46,45,43,42,23,15,8,12,13,5,11,35,4,54,0
23927,20,6,1,22,10,17,38,12,24,21,3,60,39,35,12,4,9,16,61,40,27,0,0
23928,2807,6,1,7,10,17,31,12,48,21,3,23,41,19,12,4,9,16,9,19,27,0,0
23929,1488,6,1,7,34,14,26,12,114,145,105,29,118,26,12,13,5,11,73,9,27,0,0
23930,20,6,93,22,10,17,8,11,24,21,3,47,9,12,30,16,19,12,4,36,25,0,0
23931,188,50,51,1,7,10,14,31,2,43,42,3,29,31,2,13,5,11,76,19,27,0,0
23932,4105,32,33,1,22,37,17,38,2,24,21,3,99,38,2,13,5,11,70,19,27,0,0
23933,427,6,1,7,10,17,26,12,98,46,45,41,15,26,12,13,5,11,36,38,27,0,0
23934,6458,32,33,1,7,10,14,9,2,48,21,3,15,41,9,2,13,5,11,70,30,25,0
23935,20,6,1,22,10,14,4,44,24,21,3,23,4,44,13,5,11,71,19,27,0,0,0
23936,465,6,1,7,37,17,4,18,65,55,3,15,41,4,18,13,5,11,30,4,25,0,0
23937,716,6,1,22,37,17,5,2,24,21,3,47,15,36,2,5,30,16,71,31,28,0,0
23938,20,6,1,22,10,17,9,16,24,21,3,92,39,9,16,13,5,11,72,26,28,0,0
23939,1603,32,33,1,7,37,17,35,12,48,91,3,41,35,12,20,74,31,28,0,0,0,0
23940,20,6,1,22,10,17,4,44,24,21,3,23,4,44,13,5,11,70,9,54,0,0,0
23941,245,6,1,22,10,17,4,44,24,21,3,47,8,12,13,5,11,80,35,25,0,0,0
23942,3030,6,1,22,34,14,5,12,24,21,3,47,15,5,12,13,5,11,4,9,25,0,0
23943,3276,32,33,1,22,37,17,26,12,24,21,3,23,26,12,13,5,11,71,8,54,0,0
23944,686,32,33,93,7,10,14,4,138,48,21,3,15,29,4,44,5,30,16,75,19,27,0
23945,618,50,51,1,7,10,14,4,18,43,42,3,63,8,2,4,8,2,35,9,27,0,0
23946,2380,6,1,22,10,17,8,12,24,21,3,23,8,12,13,5,11,62,35,27,0,0,0
23947,7513,32,33,1,22,10,14,26,12,24,21,3,60,39,15,26,12,13,5,11,71,40,52
23948,722,32,33,1,7,10,17,38,12,46,45,3,63,15,35,12,13,5,11,5,35,25,0
23949,707,6,1,7,10,14,8,12,65,88,7,3,29,15,8,12,13,5,11,26,38,27,0
23950,2320,50,51,1,7,37,17,31,2,43,42,3,15,19,2,5,30,16,4,19,25,0,0
23951,156,32,33,1,22,10,14,4,18,24,21,3,47,39,15,4,18,9,19,16,74,31,28
23952,429,6,1,7,10,17,4,44,46,45,3,23,15,8,12,4,9,16,69,19,28,0,0
23953,20,6,1,22,10,17,8,16,24,21,3,29,39,8,16,13,5,11,100,5,27,0,0
23954,550,6,1,7,37,17,8,2,86,125,3,15,8,2,13,5,11,36,9,28,0,0,0
23955,429,6,1,7,10,17,8,2,103,110,3,29,15,8,2,13,5,11,9,26,25,0,0
23956,161,32,33,1,7,37,17,36,2,224,7,3,63,36,2,9,19,16,19,40,27,0,0
23957,2085,6,1,7,10,14,35,12,65,140,3,23,41,35,12,13,5,11,30,8,54,0,0
23958,3608,32,33,1,7,10,14,9,2,59,55,168,169,94,41,9,2,5,30,16,30,26,27
23959,198,6,1,7,34,14,4,18,43,42,3,29,58,15,4,18,13,5,11,4,38,28,0
23960,106,6,1,22,10,14,4,44,24,21,3,92,39,8,12,5,30,16,77,5,27,0,0
23961,384,6,1,7,37,17,4,18,59,55,3,109,4,18,20,69,40,28,0,0,0,0,0
23962,20,6,1,22,49,8,16,24,21,3,29,39,8,16,13,5,11,19,36,25,0,0,0
23963,503,6,1,7,37,17,38,2,46,45,3,23,36,2,20,35,30,28,0,0,0,0,0
23964,1133,32,33,1,22,37,17,8,12,24,21,3,29,39,15,9,12,4,9,16,62,30,27
23965,650,32,33,1,7,37,17,19,2,48,21,3,41,15,5,2,30,16,19,12,31,36,28
23966,753,6,1,7,10,14,36,12,46,45,3,23,15,36,12,4,9,16,61,40,28,0,0
23967,6020,6,1,22,10,14,4,18,24,21,3,23,4,18,4,9,16,83,38,28,0,0,0
23968,401,6,1,7,37,17,38,12,43,42,3,47,15,36,12,20,4,5,28,0,0,0,0
23969,32,33,1,7,34,14,19,12,59,21,119,3,15,29,58,5,12,13,5,11,26,38,27
23970,20,6,1,22,49,4,112,24,21,3,60,39,4,112,13,5,11,75,36,25,0,0,0
23971,1200,6,1,7,10,14,8,12,65,55,3,15,92,8,12,4,9,16,4,4,25,0,0
23972,2129,32,33,1,22,10,17,4,44,24,21,3,47,39,8,12,13,5,11,69,40,28,0
23973,9163,6,1,22,10,17,4,44,24,21,3,29,39,9,12,5,30,16,64,35,25,0,0
23974,733,32,33,1,22,10,17,4,44,24,21,3,29,39,4,44,4,9,16,69,26,27,0
23975,20,6,1,22,10,17,8,2,24,21,3,92,39,8,2,13,5,11,100,9,27,0,0
23976,345,50,51,57,7,34,14,8,2,121,116,15,8,2,4,9,16,71,4,25,0,0,0
23977,227,1450,32,33,57,22,10,14,9,2,24,21,3,47,39,9,2,13,5,11,71,5,27
23978,20,6,1,22,10,14,8,16,24,21,3,29,39,8,16,13,5,11,8,31,27,0,0
23979,4507,6,1,22,10,14,8,12,24,21,3,23,8,12,4,9,16,82,26,27,0,0,0
23980,922,6,1,22,10,14,4,44,24,21,3,47,39,4,44,4,9,16,80,38,28,0,0
23981,20,6,1,22,10,17,8,16,24,21,3,99,8,16,13,5,11,36,38,27,0,0,0
23982,623,50,51,1,22,10,14,9,12,24,21,3,60,39,26,12,4,9,16,72,9,28,0
23983,20,6,1,22,10,14,8,16,24,21,3,29,39,15,8,16,13,5,11,77,36,27,0
23984,6392,6,1,22,37,17,26,2,24,21,3,99,26,2,4,9,16,4,38,28,0,0,0
23985,1639,6,1,7,10,14,4,44,43,42,3,23,15,4,44,13,5,11,75,8,54,0,0
23986,456,32,33,1,7,34,14,4,18,59,55,3,63,23,4,18,13,5,11,75,8,54,0
23987,20,66,67,56,49,8,2,89,3,29,8,2,13,5,11,70,26,28,0,0,0,0,0
23988,663,32,33,1,7,34,14,8,2,48,21,3,68,8,2,20,76,8,25,0,0,0,0
23989,1065,6,57,7,34,14,36,2,87,3,63,36,2,13,5,11,36,26,25,0,0,0,0
23990,962,6,1,7,10,14,36,2,137,352,3,68,36,2,5,30,16,71,35,25,0,0,0
23991,9462,6,1,22,10,17,4,44,24,21,3,15,29,39,8,12,13,5,11,62,5,25,0
23992,3769,32,33,1,7,10,14,26,12,48,21,3,23,26,12,13,5,11,26,36,25,0,0
23993,8850,32,33,1,22,10,17,8,2,24,21,3,23,8,2,4,9,16,73,9,25,0,0
23994,20,6,93,7,10,17,9,16,65,140,3,23,15,9,16,13,5,11,77,36,27,0,0
23995,4061,50,51,57,7,34,14,8,2,48,21,3,15,29,8,2,4,9,16,9,19,27,0
23996,753,6,1,22,10,14,8,12,107,3,134,102,9,12,13,5,11,76,9,25,0,0,0
23997,1945,6,1,22,10,14,4,44,24,21,3,23,15,8,12,5,30,16,4,19,27,0,0
23998,222,6,1,7,10,14,4,18,43,42,3,29,58,15,4,18,5,30,16,64,5,25,0
23999,1239,6,1,22,10,14,4,44,24,85,84,3,60,39,15,8,12,9,19,16,61,19,27
24000,20,6,1,22,49,31,11,24,21,3,29,39,19,11,13,5,11,76,5,25,0,0,0
24001,20,6,1,22,10,17,4,138,24,21,3,29,39,15,4,138,13,5,11,31,26,28,0
24002,20,6,1,22,10,17,31,2,24,21,3,29,39,31,2,13,5,11,78,19,25,0,0
24003,661,6,1,7,10,14,4,18,87,3,15,29,4,18,13,5,11,82,4,28,0,0,0
24004,195,6,1,7,34,14,31,12,43,42,3,15,23,31,12,13,5,11,64,36,28,0,0
24005,2996,32,33,1,7,34,14,38,2,96,95,3,68,38,2,9,19,16,72,30,28,0,0
24006,528,32,33,1,7,37,17,35,2,59,55,3,23,41,35,2,30,16,19,12,31,4,28
24007,1833,6,1,7,10,14,8,2,43,42,3,94,15,9,2,4,8,2,74,36,25,0,0
24008,118,66,67,56,49,8,2,129,3,23,15,8,2,13,5,11,30,30,52,0,0,0,0
24009,840,6,1,7,10,17,4,18,145,105,3,29,58,4,18,30,16,19,12,79,4,28,0
24010,1463,6,1,7,37,17,19,2,46,45,3,92,15,19,2,4,9,16,71,31,28,0,0
24011,1180,32,33,1,22,34,14,8,12,24,21,3,23,8,12,13,5,11,62,35,25,0,0
24012,2468,6,1,7,10,14,9,2,48,21,5271,41,15,9,2,30,16,19,12,72,4,27,0
24013,486,32,33,1,7,37,17,38,12,65,88,7,3,68,38,12,13,5,11,74,30,25,0
24014,20,6,1,22,49,9,11,24,21,3,23,15,9,11,13,5,11,31,38,27,0,0,0
24015,20,6,1,7,10,17,4,44,96,95,120,127,23,15,8,12,13,5,11,30,5,25,0
24016,1922,1151,6,1,7,10,17,8,12,145,105,3,29,58,9,12,13,5,11,30,31,27,0
24017,3943,6,1,22,10,17,9,12,24,21,3,23,26,12,5,30,16,19,36,25,0,0,0
24018,233,32,33,1,22,34,14,8,2,24,21,60,39,15,8,2,9,19,16,74,31,28,0
24019,974,6,1,7,34,14,19,2,48,21,3,41,19,2,13,5,11,73,26,25,0,0,0
24020,376,6,1,7,37,17,9,2,48,21,15,9,2,4,9,16,26,8,27,0,0,0,0
24021,142,32,33,1,7,34,14,31,12,106,113,53,15,41,31,12,13,5,11,9,31,25,0
24022,2266,6,1,7,10,14,26,2,43,42,3,29,94,26,2,20,75,8,28,0,0,0,0
24023,1503,6,1,7,10,17,26,2,126,53,3,41,23,26,2,13,5,11,100,30,25,0,0
24024,136,32,33,1,7,37,17,38,12,47,159,3,47,15,38,12,13,5,11,83,40,27,0
24025,20,6,1,22,49,4,18,24,21,3,23,4,18,13,5,11,62,36,27,0,0,0,0
24026,7725,6,1,22,10,17,26,16,24,21,3,47,39,8,12,5,30,16,72,31,28,0,0
24027,1008,32,33,1,7,37,17,4,18,46,45,3,94,15,4,18,4,9,16,83,19,27,0
24028,695,6,1,7,10,17,4,44,23,41,105,3,23,29,8,12,13,5,11,81,9,25,0
24029,20,6,67,22,10,17,4,18,24,21,3,101,4,18,13,5,11,4,4,25,0,0,0
24030,1964,32,33,93,22,10,17,9,16,24,21,3,23,15,26,16,4,9,16,69,38,27,0
24031,173,32,33,1,7,34,14,8,2,65,55,96,95,29,15,8,2,20,72,9,25,0,0
24032,97,32,33,1,7,34,14,31,2,86,97,41,31,2,20,4,40,52,0,0,0,0,0
24033,528,50,51,1,7,37,17,9,2,59,950,119,3,23,15,9,2,20,61,19,25,0,0
24034,20,6,93,7,10,14,9,16,43,42,3,29,15,9,16,13,5,11,81,5,25,0,0
24035,597,32,33,1,7,34,14,8,2,126,53,3,41,155,8,2,13,5,11,36,38,25,0
24036,290,6,1,7,10,17,8,2,59,55,3,109,9,2,4,8,2,77,35,27,0,0,0
24037,276,6,1,7,10,17,4,112,48,21,106,113,53,15,8,16,4,9,16,30,31,27,0
24038,675,6,1,7,34,14,40,12,46,45,3,108,5,12,20,70,31,28,0,0,0,0,0
24039,20,66,67,56,49,31,12,89,29,19,12,13,5,11,75,9,28,0,0,0,0,0,0
24040,201,6,1,7,37,17,9,2,43,42,3,15,63,9,2,4,9,16,69,36,27,0,0
24041,714,32,33,1,7,34,14,31,2,65,88,7,3,63,118,31,2,4,9,16,75,36,25
24042,20,6,1,22,10,17,8,12,24,21,3,60,39,8,12,4,9,16,71,19,27,0,0
24043,280,6,1,22,10,14,4,44,24,85,84,3,60,39,15,8,12,4,9,16,77,36,27
24044,241,6,1,7,37,17,35,2,128,46,45,23,29,35,2,9,19,16,79,30,27,0,0
24045,20,6,93,22,10,14,9,11,24,21,3,15,23,26,11,13,5,11,80,36,25,0,0
24046,2282,6,1,7,34,14,31,2,43,42,3,41,15,26,2,20,19,26,25,0,0,0,0
24047,5558,50,51,1,7,10,17,9,2,43,42,3,47,9,2,4,9,16,82,8,28,0,0
24048,20,6,1,22,10,17,9,12,24,21,3,23,9,12,4,9,16,70,38,25,0,0,0
24049,20,6,1,22,49,4,16,24,21,3,29,39,4,16,13,5,11,61,36,28,0,0,0
24050,20,6,67,22,10,14,9,16,24,85,84,3,29,39,15,9,16,13,5,11,61,19,28
24051,818,6,1,7,10,14,19,12,194,53,3,23,29,19,12,13,5,11,74,30,27,0,0
24052,496,50,51,1,7,10,14,8,2,43,42,3,122,15,8,2,4,9,16,30,9,25,0
24053,1350,6,1,7,10,17,4,18,46,45,43,42,94,15,4,18,4,9,16,8,30,28,0
24054,33,1,7,34,14,26,2,65,88,7,160,167,63,118,15,26,2,4,9,16,72,9,25
24055,20,6,1,22,49,4,18,24,21,3,47,15,4,18,13,5,11,8,31,25,0,0,0
24056,206,32,33,1,7,37,17,26,2,43,42,3,122,47,26,2,13,5,11,72,19,25,0
24057,20,6,1,7,49,4,138,46,45,3,15,4,138,13,5,11,80,40,25,0,0,0,0
24058,156,6,1,7,10,14,9,2,48,21,220,29,9,2,13,5,11,74,30,25,0,0,0
24059,405,32,33,1,22,10,17,8,12,24,21,3,23,15,4,18,19,30,12,83,31,25,0
24060,485,6,1,7,10,14,8,2,43,42,3,29,15,8,2,20,8,19,28,0,0,0,0
24061,316,6,1,22,10,17,9,12,24,91,3,23,15,9,12,9,19,16,83,36,25,0,0
24062,524,6,1,22,10,14,26,16,24,21,3,60,39,8,12,5,30,16,4,36,27,0,0
24063,20,6,93,22,49,26,11,24,21,3,29,39,47,26,11,13,5,11,70,31,28,0,0
24064,1461,32,33,1,22,34,14,4,18,107,3,134,102,4,18,5,30,16,38,40,25,0,0
24065,201,32,33,1,7,37,17,5,2,65,140,3,23,29,31,2,20,77,36,28,0,0,0
24066,1946,6,1,7,10,14,8,2,137,55,23,29,8,2,13,5,11,36,8,25,0,0,0
24067,1761,6,1,7,10,17,8,2,87,132,133,23,15,8,2,13,5,11,79,26,25,0,0
24068,744,6,1,7,10,14,8,2,86,97,3,23,9,2,13,5,11,83,40,25,0,0,0
24069,148,6,1,7,34,14,19,2,59,55,46,45,29,23,31,2,20,38,31,28,0,0,0
24070,20,6,67,22,10,14,9,16,24,21,3,15,9,16,13,5,11,80,26,25,0,0,0
24071,1058,50,51,1,7,34,14,9,2,121,116,3,15,15,9,2,9,19,16,5,5,25,0
24072,5184,6,1,7,37,17,31,2,117,53,3,15,23,31,2,13,5,11,8,19,27,0,0
24073,1006,32,33,1,22,10,17,4,44,24,21,3,47,15,8,12,9,19,16,4,35,25,0
24074,20,6,93,22,10,17,9,11,24,21,3,23,60,9,11,13,5,11,40,19,27,0,0
24075,1533,6,1,56,10,17,4,18,1968,3,23,94,4,18,9,19,16,4,31,28,0,0,0
24076,733,6,57,7,10,17,4,18,48,21,3,15,29,4,18,9,19,16,79,8,27,0,0
24077,1375,32,33,1,7,34,14,19,2,46,45,3,108,19,2,20,72,31,28,0,0,0,0
24078,1421,6,1,7,10,14,4,18,43,42,3,41,15,4,18,4,9,16,35,9,28,0,0
24079,475,50,51,1,22,10,14,4,18,24,21,3,92,39,4,18,4,9,16,38,5,27,0
24080,2604,32,33,1,22,34,14,8,2,24,21,3,29,39,8,2,9,19,16,83,30,28,0
24081,440,6,1,7,10,14,8,12,191,192,3,90,15,8,12,13,5,11,69,19,27,0,0
24082,20,6,1,22,49,4,18,24,21,3,29,39,4,18,13,5,11,78,38,27,0,0,0
24083,20,6,1,22,10,14,8,12,107,3,147,102,8,12,13,5,11,75,5,28,0,0,0
24084,445,32,33,1,22,10,17,26,12,24,21,3,29,39,26,12,13,5,11,40,35,27,0
24085,20,6,57,22,10,17,4,44,24,21,3,134,102,4,44,13,5,11,4,19,28,0,0
24086,2495,32,33,1,22,34,14,8,12,24,21,3,15,23,8,12,13,5,11,30,4,54,0
24087,4237,6,1,7,10,17,26,12,48,21,3,122,15,31,12,4,9,16,62,26,25,0,0
24088,398,6,1,7,10,17,4,18,59,55,3,29,23,4,18,4,9,16,77,30,52,0,0
24089,20,6,1,7,10,14,8,2,899,137,275,3,47,15,8,2,13,5,11,5,26,25,0
24090,297,6,1,22,10,14,4,44,24,85,84,3,47,39,15,8,12,13,5,11,62,19,25
24091,1559,50,51,1,7,10,14,9,2,46,45,3,23,9,2,4,9,16,8,35,52,0,0
24092,20,6,57,7,10,17,4,44,106,113,53,104,15,29,4,44,4,9,16,38,31,25,0
24093,20,6,1,22,10,17,26,12,24,21,3,23,15,26,12,13,5,11,74,40,25,0,0
24094,20,6,1,22,49,4,112,24,21,3,47,15,4,112,13,5,11,69,19,25,0,0,0
24095,226,50,51,1,7,34,14,31,2,137,110,41,15,31,2,20,77,9,28,0,0,0,0
24096,2490,6,1,7,10,17,4,18,87,212,3,92,4,18,13,5,11,77,30,25,0,0,0
24097,710,6,1,7,34,14,31,2,121,116,96,95,29,15,31,2,13,5,11,9,8,28,0
24098,1045,32,33,1,7,37,17,4,18,119,3,15,23,4,18,20,79,4,54,0,0,0,0
24099,336,6,1,7,10,17,4,18,46,45,176,177,15,29,4,18,5,30,16,81,40,28,0
24100,20,6,1,7,10,14,19,12,43,42,3,47,5,12,13,5,11,78,9,27,0,0,0
24101,20,6,1,22,49,4,112,24,21,3,23,4,112,13,5,11,35,38,25,0,0,0,0
24102,20,6,93,22,49,4,112,24,21,3,23,15,4,112,13,5,11,78,36,28,0,0,0
24103,3302,50,51,1,7,37,17,4,18,59,55,3,15,4,18,9,19,16,26,9,25,0,0
24104,1119,6,1,7,34,14,8,2,128,3,23,15,8,2,13,5,11,78,30,25,0,0,0
24105,227,32,33,1,7,37,17,8,2,43,42,3,41,15,8,2,5,30,16,4,35,27,0
24106,20,6,93,22,10,14,8,16,24,21,3,60,39,8,16,13,5,11,76,31,27,0,0
24107,240,6,93,7,10,14,8,11,43,42,3,23,15,8,12,5,30,16,30,9,25,0,0
24108,3792,6,1,7,37,17,31,2,42,53,3,63,15,31,2,30,16,19,12,76,36,27,0
24109,20,32,33,1,7,10,14,26,16,43,42,3,29,15,4,44,13,5,11,81,9,27,0
24110,20,6,1,22,49,4,18,24,21,3,29,39,15,4,18,13,5,11,38,40,25,0,0
24111,499,6,1,22,10,17,31,16,24,21,3,101,9,12,5,30,16,78,35,27,0,0,0
24112,20,6,1,22,34,14,8,2,24,21,3,23,15,8,2,30,16,19,12,79,35,25,0
24113,2017,6,1,7,34,14,26,2,132,133,3,90,15,26,2,13,5,11,83,26,28,0,0
24114,20,6,1,22,49,8,16,24,21,3,60,39,8,16,13,5,11,31,38,28,0,0,0
24115,3041,6,1,7,34,14,4,18,43,42,3,47,15,8,2,19,30,12,73,26,25,0,0
24116,426,32,33,1,7,34,14,8,2,117,53,3,23,15,8,2,13,5,11,76,5,27,0
24117,661,6,57,7,37,17,19,2,43,42,3,15,23,26,2,20,36,36,28,0,0,0,0
24118,431,6,1,7,10,17,4,18,119,3,47,15,4,18,13,5,11,9,30,28,0,0,0
24119,549,6,1,22,10,14,4,44,1694,3,94,102,15,8,12,13,5,11,80,35,27,0,0
24120,20,6,1,7,10,17,26,12,46,45,98,23,15,26,12,13,5,11,78,30,28,0,0
24121,381,50,51,1,7,10,17,19,2,292,293,3,15,5,2,4,9,16,69,26,25,0,0
24122,20,6,1,7,10,14,8,16,46,45,3,23,23,8,16,13,5,11,62,4,54,0,0
